chromosomes,Bos_taurus_2,Capra_hircus_2,Ceratotherium_simum_9,Equus_caballus_18,Giraffa_tippelskirchi_3,Gorilla_gorilla_3,Mus_musculus_2,Panthera_tigris_C1,Sus_scrofa_15,Tursiops_truncatus_7
uce-4889_p1,0,0,0,0,0,0,0,0,0,0
uce-4891_p1,1,1,1,1,1,1,1,1,1,1
uce-4897_p1,0,0,0,0,0,0,0,0,0,0
uce-4899_p1,0,0,0,0,0,0,0,0,0,0
uce-490_p1,0,0,0,0,0,0,0,1,0,0
uce-4900_p1,0,0,0,0,0,0,0,0,0,0
uce-4901_p1,1,1,1,1,1,1,0,1,1,1
uce-4902_p1,0,0,0,0,0,0,0,0,0,0
uce-4904_p1,0,0,0,0,0,0,0,0,0,0
uce-4905_p1,0,0,0,0,0,0,0,0,0,0
uce-4908_p1,0,0,0,0,0,0,0,1,0,0
uce-491_p3,0,0,0,0,1,0,0,0,0,0
uce-4910_p1,0,0,0,0,0,0,0,0,0,0
uce-4912_p1,0,0,0,0,0,0,0,0,0,0
uce-4917_p1,0,0,0,0,0,0,0,0,0,0
uce-4918_p1,0,0,0,0,0,0,0,0,0,0
uce-4919_p1,0,0,0,0,0,0,0,0,0,0
uce-492_p3,0,0,0,0,0,0,0,0,0,0
uce-492_p4,0,0,0,0,0,0,0,0,0,0
uce-4921_p1,0,0,0,0,0,0,0,1,0,0
uce-4923_p1,0,0,0,0,0,0,0,0,0,0
uce-4925_p1,0,0,0,0,0,0,1,0,0,0
uce-4927_p1,0,0,0,0,0,1,0,1,1,1
uce-4929_p1,0,0,0,0,0,0,0,0,0,0
uce-493_p2,0,0,0,0,0,0,1,0,0,0
uce-4931_p1,0,0,0,0,0,0,0,0,0,0
uce-4932_p1,0,0,0,0,0,0,0,0,0,0
uce-4933_p1,1,1,1,1,1,1,1,1,1,1
uce-4935_p1,1,1,1,1,1,1,1,1,1,1
uce-4939_p1,0,0,0,0,0,0,0,0,0,0
uce-494_p2,0,0,0,0,0,0,0,0,0,0
uce-494_p3,0,0,0,0,0,0,0,0,0,0
uce-4943_p1,0,0,0,0,0,0,1,0,0,0
uce-4944_p1,0,0,0,0,0,0,0,0,0,0
uce-4947_p1,0,0,0,0,0,0,0,0,0,0
uce-4950_p1,0,0,0,0,0,0,0,0,0,0
uce-4952_p1,1,1,1,1,1,1,1,1,1,1
uce-4954_p1,0,0,0,0,0,0,0,0,0,0
uce-4956_p1,0,0,0,0,0,0,0,0,0,0
uce-4957_p1,0,0,0,0,0,0,0,0,0,0
uce-4958_p1,0,0,0,0,0,0,0,0,0,0
uce-496_p1,0,0,0,0,0,0,0,0,0,0
uce-496_p2,0,0,0,0,0,0,0,0,0,0
uce-496_p3,0,0,0,0,0,0,0,0,0,0
uce-496_p4,0,0,0,0,0,0,0,0,0,0
uce-4960_p1,0,0,0,0,0,0,0,0,0,0
uce-4963_p1,0,0,0,0,0,0,0,1,0,0
uce-4964_p1,0,0,0,0,0,0,0,0,0,0
uce-4966_p1,0,0,0,0,0,0,0,0,0,0
uce-4967_p1,1,1,0,0,1,1,0,1,1,1
uce-4968_p1,0,0,0,0,0,0,0,0,0,0
uce-497_p1,0,0,1,0,0,0,1,0,0,0
uce-497_p2,0,0,0,0,0,0,0,0,0,0
uce-497_p3,0,0,1,0,0,0,0,0,1,0
uce-497_p4,0,1,1,1,0,0,0,0,0,1
uce-497_p5,0,0,1,0,0,0,0,0,0,0
uce-4970_p1,0,0,0,0,0,0,0,0,0,0
uce-4975_p1,0,0,0,0,0,0,0,0,0,0
uce-4976_p1,0,0,0,0,0,0,0,0,0,0
uce-4977_p1,0,0,0,0,0,0,0,0,0,0
uce-4978_p1,0,0,0,0,0,0,0,0,0,0
uce-4980_p1,0,0,0,0,0,0,0,0,0,0
uce-4982_p1,0,0,0,0,0,0,0,0,0,0
uce-4983_p1,0,0,0,0,0,0,0,0,0,0
uce-4988_p1,0,0,0,0,0,0,0,0,0,0
uce-4989_p1,0,0,0,0,0,0,0,0,0,0
uce-499_p1,0,0,0,0,0,0,0,0,0,0
uce-499_p2,0,0,0,0,0,0,0,0,0,0
uce-499_p3,0,0,0,0,0,0,0,0,0,0
uce-4990_p1,0,0,0,0,0,0,0,0,0,0
uce-4992_p1,0,0,0,0,0,0,0,0,0,0
uce-4993_p1,0,0,0,0,0,0,0,0,0,0
uce-4995_p1,0,0,0,0,0,0,0,1,0,0
uce-4998_p1,0,0,0,0,0,0,0,0,0,0
uce-4999_p1,0,0,0,0,0,0,0,0,0,0
uce-5_p1,0,0,0,0,0,0,0,0,0,0
uce-5_p2,0,0,0,0,0,0,0,0,0,0
uce-5003_p1,0,0,0,0,0,0,0,0,0,0
uce-5005_p1,0,0,0,0,0,0,0,0,0,0
uce-5007_p1,0,0,0,0,0,0,0,0,0,0
uce-5008_p1,0,0,0,0,0,0,0,0,0,0
uce-5011_p1,0,0,0,0,0,0,0,0,0,0
uce-5013_p1,0,0,0,0,0,0,0,1,0,0
uce-5016_p1,0,0,0,0,0,0,0,0,0,0
uce-5017_p1,0,0,0,0,0,0,0,0,0,0
uce-5018_p1,0,0,0,0,0,0,0,0,0,0
uce-5019_p1,0,0,0,0,0,0,0,0,0,0
uce-502_p2,0,0,0,0,0,0,0,0,0,0
uce-5021_p1,0,0,0,0,0,0,0,0,0,0
uce-5022_p1,0,0,0,0,0,0,0,0,0,0
uce-5024_p1,0,0,0,0,0,0,0,0,0,0
uce-5025_p1,0,0,0,0,0,0,0,0,0,0
uce-5026_p1,0,0,0,0,0,0,0,0,0,0
uce-5028_p1,0,0,0,0,0,0,0,0,0,0
uce-5029_p1,1,1,1,1,1,1,1,1,1,1
uce-5031_p1,0,0,0,0,0,0,0,0,0,0
uce-5032_p1,0,0,0,0,0,0,0,0,0,0
uce-5033_p1,0,0,0,0,0,0,0,0,0,0
uce-5034_p1,0,0,0,0,0,0,0,0,0,0
uce-5035_p1,0,0,0,0,0,0,0,0,0,0
uce-5038_p1,1,1,1,1,1,1,1,1,1,1
uce-5039_p1,0,0,0,0,0,0,0,0,0,0
uce-5040_p1,0,0,0,0,0,0,0,1,0,0
uce-5041_p1,0,0,0,0,0,0,0,1,0,0
uce-5042_p1,0,0,0,0,0,0,0,1,0,0
uce-5048_p1,0,0,0,0,0,0,0,0,0,0
uce-5050_p1,0,0,0,0,0,0,0,0,0,0
uce-5051_p1,0,0,0,0,0,0,0,0,0,0
uce-5052_p1,0,0,0,0,0,0,0,0,0,0
uce-5053_p1,0,0,0,0,0,0,0,0,0,0
uce-5054_p1,0,0,0,0,0,0,0,0,0,0
uce-5055_p1,0,0,0,0,0,0,1,0,0,0
uce-5060_p1,0,0,0,0,0,0,0,0,0,0
uce-5062_p1,0,0,0,0,0,0,0,0,0,0
uce-5064_p1,0,0,0,0,0,0,0,0,0,0
uce-5068_p1,0,0,0,0,0,0,0,0,0,0
uce-507_p4,0,0,0,0,0,0,0,0,0,0
uce-5072_p1,0,0,0,0,0,0,0,0,0,0
uce-5074_p1,0,0,0,0,0,0,0,0,0,0
uce-5076_p1,0,0,0,0,0,0,0,0,0,0
uce-5077_p1,0,0,0,0,0,0,0,0,0,0
uce-5080_p1,0,0,0,0,0,0,0,0,0,0
uce-5083_p1,0,0,0,0,0,0,0,0,0,0
uce-5084_p1,0,0,0,0,0,0,0,0,0,0
uce-5085_p1,0,0,0,0,0,0,0,0,0,0
uce-5086_p1,0,0,0,0,0,0,0,0,0,0
uce-5087_p1,0,0,0,0,0,0,0,0,0,0
uce-5090_p1,0,0,0,0,0,0,0,0,0,0
uce-5091_p1,0,0,0,0,0,0,0,0,0,0
uce-5092_p1,0,0,0,0,0,0,0,0,0,0
uce-5093_p1,0,0,0,0,0,0,1,0,0,0
uce-5095_p1,0,0,0,0,0,0,0,0,0,0
uce-5096_p1,0,0,0,0,0,0,0,0,0,0
uce-5097_p1,0,0,0,0,0,0,0,0,0,0
uce-5099_p1,0,0,0,0,1,0,0,0,0,0
uce-510_p1,0,0,0,0,0,0,0,0,0,0
uce-5101_p1,0,0,0,0,0,0,0,0,0,0
uce-5102_p1,0,0,0,0,0,0,0,0,0,0
uce-5103_p1,0,0,0,0,0,0,0,0,0,0
uce-5106_p1,0,0,0,0,0,0,0,0,0,0
uce-5107_p1,0,0,0,0,0,0,0,0,0,0
uce-5108_p1,0,0,0,0,0,0,0,0,0,0
uce-5109_p1,0,0,0,0,0,0,0,0,0,0
uce-511_p2,0,0,0,0,0,0,0,0,0,0
uce-5110_p1,0,0,0,0,0,0,0,0,0,0
uce-5111_p1,0,0,0,0,0,0,0,0,0,0
uce-5113_p1,0,0,0,0,0,0,0,0,0,0
uce-5114_p1,1,0,0,0,0,0,0,0,0,0
uce-5116_p1,0,0,0,0,0,0,0,0,0,0
uce-5118_p1,0,0,0,0,0,0,0,0,0,0
uce-5119_p1,0,0,0,0,0,0,0,0,0,0
uce-512_p3,0,0,0,0,0,0,0,0,0,0
uce-5120_p1,0,0,0,0,0,0,0,0,0,0
uce-5123_p1,0,0,0,0,0,0,1,0,0,0
uce-5125_p1,0,0,0,0,0,0,0,0,0,0
uce-5129_p1,0,0,0,0,0,0,0,0,0,0
uce-513_p2,0,0,0,0,0,0,0,0,0,0
uce-5130_p1,0,0,0,0,0,0,0,0,0,0
uce-5132_p1,0,0,0,0,0,0,0,0,0,0
uce-5133_p1,0,0,0,0,0,0,1,0,0,0
uce-5135_p1,0,0,0,0,0,0,0,0,0,0
uce-5137_p1,0,0,0,0,0,0,0,0,1,0
uce-5140_p1,0,0,0,0,0,0,0,0,0,0
uce-5141_p1,0,0,0,0,0,0,0,0,0,0
uce-5142_p1,0,0,0,0,0,0,0,0,0,0
uce-5143_p1,0,0,0,0,0,0,0,1,0,0
uce-5144_p1,0,0,0,0,0,0,0,0,0,0
uce-5145_p1,0,0,0,0,0,0,0,0,0,0
uce-5146_p1,0,0,0,0,0,0,0,0,0,0
uce-5147_p1,0,0,0,0,0,0,0,0,0,0
uce-5148_p1,0,0,0,0,0,0,0,0,1,0
uce-5153_p1,0,0,0,0,0,0,0,1,0,0
uce-5156_p1,0,0,0,0,0,0,0,0,0,0
uce-5158_p1,0,0,0,0,0,0,0,0,0,0
uce-516_p2,0,0,0,0,0,0,0,0,0,0
uce-5161_p1,0,0,0,0,0,0,0,0,0,0
uce-5162_p1,1,1,1,1,1,1,0,1,1,1
uce-5164_p1,0,0,0,0,0,0,0,0,0,0
uce-5165_p1,0,0,0,0,0,0,0,0,0,0
uce-5166_p1,0,0,0,0,0,0,0,0,0,0
uce-5167_p1,0,0,0,0,0,0,0,0,0,0
uce-517_p1,0,0,0,0,0,0,0,0,0,0
uce-5172_p1,0,0,0,0,0,0,0,0,0,0
uce-5173_p1,0,0,0,0,0,0,0,0,0,0
uce-5174_p1,0,0,0,0,0,0,0,0,0,0
uce-5175_p1,0,0,0,0,0,0,1,0,0,0
uce-5176_p1,0,0,0,0,0,0,0,0,0,0
uce-5179_p1,0,0,0,0,0,0,0,0,0,0
uce-518_p1,0,0,0,0,0,0,0,0,0,0
uce-5181_p1,0,0,0,0,0,0,0,0,0,0
uce-5182_p1,0,0,0,0,0,0,0,0,0,0
uce-5183_p1,0,0,0,0,0,0,0,0,0,0
uce-5185_p1,0,0,0,0,0,0,0,0,0,0
uce-5186_p1,0,0,0,0,0,0,0,0,0,0
uce-5187_p1,0,0,0,0,0,0,0,0,0,0
uce-5188_p1,0,0,0,0,0,0,0,0,0,0
uce-5189_p1,0,0,0,0,1,0,0,0,0,0
uce-519_p1,0,0,0,0,0,0,0,0,0,0
uce-5190_p1,0,0,0,0,0,0,0,0,0,0
uce-5192_p1,0,0,0,0,0,0,0,0,0,0
uce-5193_p1,0,0,0,0,0,0,0,0,0,0
uce-5196_p1,0,0,0,0,0,0,0,0,0,0
uce-5198_p1,0,0,0,0,0,0,0,0,0,0
uce-52_p1,0,0,0,0,0,0,0,0,0,0
uce-520_p1,0,0,0,0,0,0,0,0,0,0
uce-5200_p1,0,0,0,0,0,0,0,0,0,0
uce-5202_p1,0,0,0,0,0,0,0,1,0,0
uce-5205_p1,0,0,0,0,0,0,0,0,0,0
uce-5208_p1,1,1,1,1,1,1,1,1,1,1
uce-5210_p1,0,0,0,0,0,0,0,0,0,0
uce-5211_p1,0,0,0,0,0,0,0,0,0,0
uce-5214_p1,0,0,0,0,0,0,0,0,0,0
uce-5215_p1,0,0,0,0,0,0,0,0,0,0
uce-5216_p1,0,0,0,0,0,0,0,0,0,0
uce-5218_p1,0,0,0,0,0,0,0,0,0,0
uce-5219_p1,0,0,0,0,0,0,0,0,0,0
uce-522_p1,0,0,0,0,0,0,0,0,0,0
uce-522_p2,0,0,0,0,0,0,0,0,0,0
uce-522_p3,0,0,0,0,0,0,0,0,0,0
uce-522_p4,0,0,0,0,0,0,0,0,0,0
uce-5220_p1,0,0,0,0,0,0,0,0,0,0
uce-5223_p1,0,0,0,0,0,0,0,0,0,0
uce-5224_p1,0,0,0,0,0,0,0,0,0,0
uce-5226_p1,0,0,0,0,0,0,0,0,0,0
uce-5227_p1,0,0,0,0,0,0,0,0,0,0
uce-5228_p1,0,0,0,0,0,0,0,0,1,0
uce-5230_p1,0,0,0,0,0,0,0,0,0,0
uce-5231_p1,0,0,0,0,0,0,0,0,0,0
uce-5232_p1,0,0,0,0,0,0,0,0,0,0
uce-5234_p1,0,0,0,0,0,0,0,0,0,0
uce-5235_p1,1,1,1,1,1,1,1,1,1,1
uce-5238_p1,0,0,0,0,0,0,0,0,0,0
uce-5239_p1,0,0,0,0,0,0,0,0,0,0
uce-5240_p1,0,0,0,0,0,0,0,0,0,0
uce-5243_p1,0,0,0,0,0,0,0,0,0,0
uce-5244_p1,0,0,0,0,0,0,0,0,0,0
uce-5246_p1,0,0,0,0,0,0,0,0,0,0
uce-5250_p1,0,0,0,0,0,0,0,0,0,0
uce-5251_p1,0,0,0,0,0,0,0,0,0,0
uce-5253_p1,0,0,0,0,0,0,0,0,0,0
uce-5254_p1,0,0,0,0,0,0,0,0,0,0
uce-5255_p1,0,0,0,0,0,0,0,0,0,0
uce-5256_p1,1,1,1,1,1,1,0,1,1,1
uce-5258_p1,0,0,0,0,0,0,0,0,0,0
uce-5259_p1,0,0,0,0,0,0,0,0,0,0
uce-526_p1,0,0,0,0,0,0,0,0,0,0
uce-526_p2,0,0,0,0,0,0,0,0,0,0
uce-5260_p1,0,0,0,0,0,0,0,0,0,0
uce-5261_p1,0,0,0,0,0,0,0,1,0,0
uce-5263_p1,0,0,0,0,0,0,0,0,0,0
uce-5265_p1,0,0,0,0,0,0,0,0,0,0
uce-5267_p1,0,0,0,0,0,0,0,0,0,0
uce-5268_p1,0,0,0,0,0,0,0,0,0,0
uce-5269_p1,0,0,0,0,0,0,0,0,0,0
uce-527_p3,0,0,0,0,0,0,0,0,0,0
uce-5272_p1,0,0,0,0,0,0,0,0,0,0
uce-5273_p1,0,0,0,0,1,0,0,0,0,0
uce-5275_p1,0,0,0,0,0,0,0,0,0,0
uce-5277_p1,0,0,0,0,0,0,0,0,0,0
uce-5278_p1,0,0,0,0,0,0,0,0,0,0
uce-528_p2,0,0,0,0,0,0,0,1,0,0
uce-5280_p1,0,0,0,0,0,0,0,0,0,0
uce-5284_p1,0,0,0,0,0,0,0,0,0,0
uce-5287_p1,0,0,0,0,0,0,0,0,0,0
uce-5288_p1,0,0,0,0,0,0,0,0,0,0
uce-5289_p1,0,0,0,0,0,0,0,0,0,0
uce-529_p1,0,0,0,0,0,0,0,0,0,0
uce-5290_p1,0,0,0,0,0,0,0,0,0,0
uce-5291_p1,0,0,0,0,0,0,0,0,0,0
uce-5292_p1,0,0,0,0,0,0,0,0,0,0
uce-5293_p1,0,0,0,0,0,0,0,0,0,0
uce-5294_p1,0,0,0,0,0,0,0,0,0,0
uce-5295_p1,0,0,0,0,0,0,0,0,0,0
uce-5296_p1,1,1,1,1,1,1,0,1,1,1
uce-5297_p1,0,0,0,0,0,0,0,0,0,0
uce-53_p3,0,0,0,0,0,0,0,0,0,0
uce-5300_p1,0,0,0,0,0,0,1,0,0,0
uce-5301_p1,0,0,0,0,0,0,0,0,0,0
uce-5305_p1,0,0,0,0,0,0,0,0,0,0
uce-5307_p1,0,0,0,0,0,0,0,0,0,0
uce-5311_p1,0,0,0,0,0,0,0,0,0,0
uce-5313_p1,1,1,1,1,1,1,1,1,1,1
uce-5314_p1,1,1,1,1,1,1,1,1,1,1
uce-5315_p1,0,0,0,0,0,0,0,0,0,0
uce-5316_p1,0,0,0,0,0,0,0,0,0,0
uce-5319_p1,0,0,0,0,0,0,0,0,0,0
uce-532_p1,0,0,0,0,0,0,0,0,0,0
uce-532_p2,0,0,0,0,0,0,0,0,0,0
uce-5321_p1,0,0,0,0,0,0,0,1,0,0
uce-5322_p1,0,0,0,0,0,0,0,0,0,0
uce-5323_p1,0,0,0,0,0,0,0,0,0,0
uce-5327_p1,0,0,0,0,0,0,0,0,0,0
uce-5328_p1,0,0,0,0,0,0,0,0,0,0
uce-533_p3,0,0,0,0,0,0,0,0,0,0
uce-5331_p1,0,0,0,0,0,0,0,0,0,0
uce-5332_p1,0,0,0,0,0,0,0,0,0,0
uce-5334_p1,0,0,0,0,0,0,0,0,0,0
uce-534_p1,0,0,0,0,0,0,0,0,0,0
uce-5340_p1,0,0,0,0,0,0,0,0,0,0
uce-5343_p1,0,0,0,0,0,0,0,0,0,0
uce-5344_p1,0,0,0,0,0,0,0,0,0,0
uce-5345_p1,0,0,0,0,0,0,0,0,0,0
uce-5346_p1,0,0,0,0,0,0,0,0,0,0
uce-5347_p1,0,0,0,0,0,0,0,0,0,0
uce-5348_p1,0,0,0,0,0,0,0,0,0,0
uce-5349_p1,0,0,0,0,0,0,0,0,0,0
uce-535_p5,0,0,0,0,0,0,0,0,0,0
uce-5356_p1,0,0,0,0,0,0,0,0,0,0
uce-5357_p1,0,0,0,0,0,0,0,0,0,0
uce-5361_p1,0,0,0,0,0,0,0,0,0,0
uce-5363_p1,0,0,0,0,0,0,0,0,0,0
uce-5364_p1,0,0,0,0,0,0,0,1,0,0
uce-5366_p1,0,0,0,0,0,0,0,0,0,0
uce-5368_p1,0,0,0,0,0,0,1,0,0,0
uce-5369_p1,0,0,0,0,0,0,0,0,0,0
uce-5371_p1,0,0,0,0,0,0,0,0,0,0
uce-5377_p1,0,0,0,0,0,0,0,0,0,0
uce-5379_p1,0,0,0,0,0,0,0,0,0,0
uce-538_p7,0,0,0,0,0,0,0,0,0,0
uce-5380_p1,0,0,0,0,0,0,0,0,0,0
uce-5381_p1,0,0,0,0,0,0,0,0,0,0
uce-5383_p1,0,0,0,0,0,0,0,0,0,0
uce-5385_p1,0,0,0,0,0,0,0,0,0,0
uce-5387_p1,0,0,0,0,0,0,0,0,0,0
uce-539_p2,0,0,0,0,0,0,0,0,0,0
uce-5390_p1,1,1,1,1,1,1,0,1,1,1
uce-5391_p1,0,0,0,0,0,0,0,0,0,0
uce-5392_p1,0,0,0,0,0,0,0,0,0,0
uce-5393_p1,0,0,0,0,0,0,0,0,0,0
uce-5394_p1,0,0,0,0,0,0,0,0,0,0
uce-5395_p1,1,1,1,1,1,1,1,1,1,1
uce-5396_p1,0,0,0,0,0,0,0,0,0,0
uce-5397_p1,0,0,0,0,0,0,0,0,0,0
uce-5399_p1,0,0,0,0,1,0,0,0,0,0
uce-54_p2,0,0,0,0,0,0,0,0,0,0
uce-540_p2,0,0,0,0,0,0,0,0,0,0
uce-5400_p1,0,0,0,0,0,0,0,0,0,0
uce-5401_p1,0,0,0,0,0,0,0,0,0,0
uce-5402_p1,0,0,0,0,0,0,0,0,0,0
uce-5404_p1,0,0,0,0,0,0,0,0,0,0
uce-5405_p1,0,0,0,0,0,0,0,0,0,0
uce-5407_p1,0,0,0,0,0,0,0,0,0,0
uce-5409_p1,1,1,1,0,1,1,1,1,1,1
uce-541_p2,0,0,0,0,0,0,0,0,0,0
uce-5410_p1,0,0,0,0,0,0,0,0,0,0
uce-5411_p1,0,0,0,0,0,0,0,0,0,0
uce-5412_p1,0,0,0,0,0,0,0,0,0,0
uce-5415_p1,0,0,0,0,0,0,0,0,0,0
uce-5416_p1,0,0,0,0,0,0,0,0,0,0
uce-5418_p1,0,0,0,0,0,0,0,0,0,0
uce-5419_p1,0,0,0,0,0,0,0,0,0,0
uce-542_p8,0,0,0,0,0,0,0,0,0,0
uce-5422_p1,0,0,0,0,0,0,0,0,0,0
uce-5425_p1,0,0,0,0,0,0,1,0,0,0
uce-5426_p1,0,0,0,0,0,0,1,0,0,0
uce-5427_p1,0,0,0,0,0,1,0,1,1,1
uce-5429_p1,0,0,0,0,0,0,0,0,0,0
uce-5433_p1,0,0,0,0,0,0,0,0,0,0
uce-5435_p1,0,0,0,0,0,1,0,0,1,0
uce-544_p2,0,0,0,0,0,0,0,0,0,0
uce-5440_p1,0,0,0,0,0,0,0,0,0,0
uce-5442_p1,0,0,0,0,0,0,0,0,0,0
uce-5443_p1,0,0,0,0,0,0,0,0,0,0
uce-5445_p1,0,0,0,0,0,0,0,0,0,0
uce-5446_p1,0,0,0,0,0,0,0,0,0,0
uce-5447_p1,0,0,0,0,0,0,0,0,0,0
uce-5448_p1,0,0,0,0,0,0,0,0,0,0
uce-545_p2,0,0,0,0,0,0,0,0,0,0
uce-5450_p1,0,0,0,0,0,0,1,0,0,0
uce-5451_p1,0,0,0,0,0,0,0,0,0,0
uce-5453_p1,1,1,1,1,1,1,0,1,1,1
uce-5456_p1,0,0,0,0,0,0,0,0,0,0
uce-5457_p1,1,1,0,1,1,1,0,1,1,1
uce-5459_p1,0,0,0,0,0,0,0,0,0,0
uce-546_p2,0,0,0,0,0,0,0,0,0,0
uce-5460_p1,0,0,0,0,1,0,0,0,0,0
uce-5462_p1,0,0,0,0,0,0,0,0,0,0
uce-5463_p1,0,0,0,0,0,0,0,0,0,0
uce-5464_p1,0,0,0,0,0,0,0,0,0,0
uce-5469_p1,0,0,0,0,0,0,0,0,0,0
uce-547_p3,0,0,0,0,0,0,0,0,0,0
uce-5471_p1,0,0,0,0,0,0,0,0,0,0
uce-5472_p1,0,0,0,0,0,0,0,0,0,0
uce-5473_p1,0,0,0,0,0,0,0,0,0,0
uce-5476_p1,0,0,0,0,0,0,0,0,0,0
uce-5477_p1,0,0,0,0,0,0,0,0,0,0
uce-5478_p1,0,0,0,0,0,0,0,0,0,0
uce-5479_p1,0,0,0,0,0,0,0,0,0,0
uce-548_p1,0,0,0,0,0,0,0,0,0,0
uce-5480_p1,0,0,0,0,1,0,0,0,0,0
uce-5481_p1,0,0,0,0,0,0,0,0,0,0
uce-5483_p1,0,0,0,0,0,0,0,0,0,0
uce-5487_p1,0,0,0,0,0,0,0,0,0,0
uce-549_p3,0,0,0,0,0,0,0,0,0,0
uce-5490_p1,0,0,0,0,0,0,0,0,0,0
uce-5493_p1,0,0,0,0,0,0,0,0,0,0
uce-5494_p1,0,0,0,0,0,0,0,0,0,0
uce-5495_p1,0,0,0,0,0,1,0,0,0,0
uce-5496_p1,0,0,0,0,0,0,0,0,0,0
uce-5497_p1,0,0,0,0,0,0,0,0,0,0
uce-5498_p1,0,0,0,0,0,0,0,0,0,0
uce-55_p1,0,0,0,0,0,0,0,0,0,0
uce-55_p2,0,0,0,0,0,0,0,0,0,0
uce-550_p1,0,0,0,0,0,0,0,0,0,0
uce-5500_p1,0,0,0,0,0,0,0,0,0,0
uce-5502_p1,0,0,0,0,0,0,0,0,0,0
uce-5505_p1,0,0,0,0,0,0,0,0,0,0
uce-5508_p1,0,0,0,0,0,0,0,0,0,0
uce-551_p2,0,0,0,0,0,0,0,0,0,0
uce-5510_p1,0,0,0,0,0,0,0,0,0,0
uce-5514_p1,0,0,0,0,0,0,0,0,0,0
uce-5518_p1,0,0,0,0,0,0,0,1,0,0
uce-5522_p1,0,0,0,0,0,0,0,0,0,0
uce-5524_p1,0,0,0,0,0,0,0,0,0,0
uce-5528_p1,0,0,0,0,0,0,0,0,0,0
uce-553_p1,0,0,0,0,0,0,1,0,0,0
uce-553_p2,0,0,0,0,0,0,1,0,0,0
uce-553_p3,0,0,0,0,0,0,1,0,0,0
uce-5530_p1,0,0,0,0,0,0,0,0,0,0
uce-5531_p1,0,0,0,0,0,0,0,0,0,0
uce-5532_p1,0,0,0,0,0,0,0,0,0,0
uce-5534_p1,0,0,0,0,0,0,1,0,0,0
uce-5538_p1,0,0,0,0,0,0,0,0,0,0
uce-5539_p1,0,0,0,0,0,0,0,0,0,0
uce-554_p2,0,0,0,0,0,0,0,0,0,0
uce-5541_p1,0,0,0,0,0,0,0,0,0,0
uce-5542_p1,1,1,1,1,1,1,1,1,1,1
uce-5543_p1,0,0,0,0,0,0,0,0,0,0
uce-5548_p1,1,1,1,1,1,1,0,1,1,1
uce-5551_p1,0,0,0,0,0,0,0,0,0,0
uce-5553_p1,0,0,0,0,0,0,0,0,0,0
uce-5555_p1,0,0,0,0,0,0,0,0,0,0
uce-5557_p1,0,0,0,0,0,0,0,0,0,0
uce-5559_p1,0,0,0,0,0,0,0,0,0,0
uce-556_p2,0,0,0,0,0,0,0,0,0,0
uce-5560_p1,0,0,0,0,0,0,0,0,0,0
uce-5561_p1,0,0,0,0,0,0,0,0,0,0
uce-5562_p1,0,0,0,0,0,0,0,0,0,0
uce-5564_p1,0,0,0,0,0,0,0,0,0,0
uce-5565_p1,0,0,0,0,0,0,0,0,0,0
uce-5568_p1,0,0,0,0,0,0,0,0,0,0
uce-557_p4,0,0,0,0,0,0,0,0,0,0
uce-5570_p1,0,0,0,0,0,0,0,0,0,0
uce-5571_p1,0,0,0,0,0,0,0,0,0,0
uce-5573_p1,1,1,1,1,1,1,1,1,1,1
uce-5576_p1,0,0,0,0,0,0,0,1,0,0
uce-5577_p1,0,0,0,0,0,0,1,0,0,0
uce-5578_p1,1,1,1,1,1,1,1,1,1,1
uce-5579_p1,0,0,0,0,0,0,0,0,0,0
uce-558_p1,0,0,0,0,0,0,0,0,0,0
uce-558_p2,0,0,0,0,0,0,0,0,0,0
uce-558_p3,0,0,0,0,0,0,0,0,0,0
uce-558_p4,0,0,0,0,0,0,0,0,0,0
uce-5580_p1,0,0,0,0,1,0,0,0,0,0
uce-5581_p1,0,0,0,0,0,0,0,1,0,0
uce-5582_p1,0,0,0,0,0,0,1,0,0,0
uce-5584_p1,0,0,0,0,0,0,0,0,0,0
uce-5586_p1,0,0,0,0,0,0,0,0,0,0
uce-5588_p1,0,0,0,0,0,0,0,0,0,0
uce-5589_p1,0,0,0,0,0,0,0,0,0,0
uce-5590_p1,0,0,0,0,0,0,0,0,0,0
uce-5594_p1,0,0,0,0,0,0,0,0,0,0
uce-5595_p1,0,0,0,0,0,0,0,0,0,0
uce-5597_p1,0,0,0,0,1,0,0,0,0,0
uce-5598_p1,0,0,0,0,0,0,0,0,0,0
uce-5599_p1,0,0,0,0,0,0,0,0,0,0
uce-560_p1,0,0,0,0,0,0,1,0,0,0
uce-5600_p1,0,0,0,0,0,0,0,0,0,0
uce-5601_p1,0,0,0,0,0,0,0,0,0,0
uce-5602_p1,0,0,0,0,0,0,0,0,0,0
uce-5604_p1,0,0,0,0,0,0,0,0,0,0
uce-5606_p1,0,0,0,0,1,0,0,0,0,0
uce-5607_p1,0,0,0,0,0,0,0,0,0,0
uce-5609_p1,0,0,0,0,0,0,0,0,0,0
uce-561_p2,0,0,0,0,0,0,0,0,0,0
uce-5611_p1,0,0,0,0,0,0,1,0,0,0
uce-5615_p1,0,0,0,0,0,0,0,0,0,0
uce-5617_p1,0,0,0,0,0,0,0,0,0,0
uce-5619_p1,0,0,0,0,0,0,0,0,0,0
uce-5620_p1,0,0,0,0,0,0,1,0,0,0
uce-5623_p1,0,0,0,0,0,0,1,0,0,0
